Security,CO1 Comdty                                                      ,
Start Date,4/11/2003 0:00,
End Date,4/12/2023 0:00,
Period,D,
Currency,USD,
,,
Date,PX_LAST,PX_VOLUME
9/25/2020,41.92,129401
9/24/2020,41.94,162931
9/23/2020,41.77,183876
9/22/2020,41.72,210739
9/21/2020,41.44,217355
9/18/2020,43.15,204656
9/17/2020,43.3,237399
9/16/2020,42.22,237248
9/15/2020,40.53,214799
9/14/2020,39.61,200092
9/11/2020,39.83,211875
9/10/2020,40.06,208856
9/9/2020,40.79,278218
9/8/2020,39.78,363526
9/7/2020,42.01,122980
9/4/2020,42.66,270957
9/3/2020,44.07,274933
9/2/2020,44.43,260136
9/1/2020,45.58,206724
8/31/2020,45.28,174307
8/28/2020,45.05,21143
8/27/2020,45.09,102255
8/26/2020,45.64,132506
8/25/2020,45.86,178305
8/24/2020,45.13,176636
8/21/2020,44.35,221992
8/20/2020,44.9,249744
8/19/2020,45.37,174884
8/18/2020,45.46,181686
8/17/2020,45.37,164226
8/14/2020,44.8,151463
8/13/2020,44.96,148411
8/12/2020,45.43,166478
8/11/2020,44.5,202739
8/10/2020,44.99,135301
8/7/2020,44.4,171719
8/6/2020,45.09,184521
8/5/2020,45.17,246975
8/4/2020,44.43,227118
8/3/2020,44.15,198700
7/31/2020,43.3,14417
7/30/2020,42.94,63196
7/29/2020,43.75,64917
7/28/2020,43.22,107335
7/27/2020,43.41,174749
7/24/2020,43.34,191054
7/23/2020,43.31,262235
7/22/2020,44.29,202158
7/21/2020,44.32,229784
7/20/2020,43.28,179430
7/17/2020,43.14,162402
7/16/2020,43.37,172155
7/15/2020,43.79,232180
7/14/2020,42.9,221116
7/13/2020,42.72,200310
7/10/2020,43.24,214048
7/9/2020,42.35,237751
7/8/2020,43.29,185142
7/7/2020,43.08,183230
7/6/2020,43.1,185020
7/3/2020,42.8,96783
7/2/2020,43.14,196692
7/1/2020,42.03,252515
6/30/2020,41.15,12599
6/29/2020,41.71,86776
6/26/2020,41.02,120321
6/25/2020,41.05,166049
6/24/2020,40.31,195717
6/23/2020,42.63,183029
6/22/2020,43.08,187649
6/19/2020,42.19,217494
6/18/2020,41.51,175785
6/17/2020,40.71,175235
6/16/2020,40.96,248578
6/15/2020,39.72,215424
6/12/2020,38.73,237894
6/11/2020,38.55,290169
6/10/2020,41.73,234192
6/9/2020,41.18,222358
6/8/2020,40.8,227881
6/5/2020,42.3,250309
6/4/2020,39.99,172605
6/3/2020,39.79,239425
6/2/2020,39.57,205218
6/1/2020,38.32,212783
5/29/2020,35.33,14712
5/28/2020,35.29,70994
5/27/2020,34.74,112247
5/26/2020,36.17,129983
5/25/2020,35.53,28955
5/22/2020,35.13,174586
5/21/2020,36.06,178546
5/20/2020,35.75,191265
5/19/2020,34.65,188927
5/18/2020,34.81,232249
5/15/2020,32.5,211277
5/14/2020,31.13,222209
5/13/2020,29.19,221112
5/12/2020,29.98,202469
5/11/2020,29.63,242212
5/8/2020,30.97,147304
5/7/2020,29.46,259890
5/6/2020,29.72,268457
5/5/2020,30.97,267135
5/4/2020,27.2,215728
5/1/2020,26.44,216975
4/30/2020,25.27,9690
4/29/2020,22.54,86548
4/28/2020,20.46,123224
4/27/2020,19.99,162388
4/24/2020,21.44,186999
4/23/2020,21.33,256303
4/22/2020,20.37,344764
4/21/2020,19.33,637214
4/20/2020,25.57,361825
4/17/2020,28.08,286171
4/16/2020,27.82,272978
4/15/2020,27.69,284337
4/14/2020,29.6,297548
4/13/2020,31.74,223294
4/9/2020,31.48,492998
4/8/2020,32.84,320612
4/7/2020,31.87,303419
4/6/2020,33.05,296072
4/3/2020,34.11,541275
4/2/2020,29.94,612268
4/1/2020,24.74,347286
3/31/2020,22.74,14774
3/30/2020,22.76,62080
3/27/2020,24.93,112739
3/26/2020,26.34,139178
3/25/2020,27.39,154936
3/24/2020,27.15,198906
3/23/2020,27.03,257591
3/20/2020,26.98,313837
3/19/2020,28.47,335723
3/18/2020,24.88,348397
3/17/2020,28.73,270240
3/16/2020,30.05,330119
3/13/2020,33.85,360628
3/12/2020,33.22,472738
3/11/2020,35.79,471772
3/10/2020,37.22,551292
3/9/2020,34.36,779723
3/6/2020,45.27,636391
3/5/2020,49.99,361035
3/4/2020,51.13,363501
3/3/2020,51.86,407554
3/2/2020,51.9,417555
2/28/2020,50.52,20359
2/27/2020,52.18,112157
2/26/2020,53.43,171495
2/25/2020,54.95,210280
2/24/2020,56.3,236331
2/21/2020,58.5,236494
2/20/2020,59.31,268649
2/19/2020,59.12,262150
2/18/2020,57.75,249196
2/17/2020,57.67,115337
2/14/2020,57.32,258139
2/13/2020,56.34,325512
2/12/2020,55.79,305454
2/11/2020,54.01,272814
2/10/2020,53.27,280175
2/7/2020,54.47,270802
2/6/2020,54.93,379871
2/5/2020,55.28,412265
2/4/2020,53.96,409857
2/3/2020,54.45,477224
1/31/2020,58.16,19601
1/30/2020,58.29,104274
1/29/2020,59.81,142684
1/28/2020,59.51,248947
1/27/2020,59.32,259770
1/24/2020,60.69,257949
1/23/2020,62.04,361905
1/22/2020,63.21,273296
1/21/2020,64.59,248555
1/20/2020,65.2,154790
1/17/2020,64.85,238639
1/16/2020,64.62,220168
1/15/2020,64,229526
1/14/2020,64.49,270499
1/13/2020,64.2,262472
1/10/2020,64.98,272171
1/9/2020,65.37,364446
1/8/2020,65.44,560891
1/7/2020,68.27,284919
1/6/2020,68.91,341137
1/3/2020,68.6,479696
